,Entity,Code,Year,Anxiety_disorders_%,Mental_disorders_male(%),Mental_disorders_female(%),Total,Depressive_disorders(%),World Population,Yearly Change,Net Change,Density (P/Km²)
178,Slovenia,SVN,1990,3.64,0.0019497370925094177,0.0025981790242456315,0.004547916116755049,0.0015800703787043789,5327231061,1.71 %,89789503.0,36.0
179,Solomon Islands,SLB,1990,3.96,0.00035626387860182964,0.0003305657253900743,0.0006868296039919039,0.00014240043116462824,5327231061,1.71 %,89789503.0,36.0
180,Somalia,SOM,1990,3.37,0.00802647745336834,0.007786990938630886,0.015813468391999225,0.0043300918874860875,5327231061,1.71 %,89789503.0,36.0
181,South Africa,ZAF,1990,3.85,0.033178643459632735,0.04112939677125073,0.07430804023088346,0.024947369182641125,5327231061,1.71 %,89789503.0,36.0
182,South Asia (WB),,1990,3.1,1.378914902673864,1.3322278719909273,2.7111427746647916,0.679707855457708,5327231061,1.71 %,89789503.0,36.0
183,South Korea,KOR,1990,3.42,0.045132789857789124,0.04389554297952762,0.08902833283731673,0.016803419820727014,5327231061,1.71 %,89789503.0,36.0
184,South Sudan,SSD,1990,4.8,0.0059859427223744365,0.005744222401769782,0.011730165124144218,0.0035904018017963724,5327231061,1.71 %,89789503.0,36.0
185,South-East Asia Region (WHO),,1990,3.16,1.545794692534738,1.536933822889797,3.082728515424535,0.7354006903662631,5327231061,1.71 %,89789503.0,36.0
186,Spain,ESP,1990,5.04,0.05372239287594888,0.0675375623621744,0.12125995523812327,0.03311191085578482,5327231061,1.71 %,89789503.0,36.0
187,Sri Lanka,LKA,1990,3.91,0.01796058757437103,0.019890952501712786,0.037851540076083816,0.010177745132350662,5327231061,1.71 %,89789503.0,36.0
188,Sub-Saharan Africa (WB),,1990,3.52,0.4876228138511374,0.5220746140262077,1.009697427877345,0.31870725721465004,5327231061,1.71 %,89789503.0,36.0
189,Sudan,SDN,1990,4.8,0.0283896452525208,0.029010849769859456,0.05740049502238025,0.013271735201725653,5327231061,1.71 %,89789503.0,36.0
190,Suriname,SUR,1990,4.24,0.0005267839836241712,0.0005187122481376446,0.0010454962317618158,0.00029510640368298456,5327231061,1.71 %,89789503.0,36.0
191,Sweden,SWE,1990,5.15,0.01029619315774597,0.01349605436233959,0.023792247520085557,0.007737659494773696,5327231061,1.71 %,89789503.0,36.0
192,Switzerland,CHE,1990,7.08,0.009514267246836057,0.012125173333081374,0.021639440579917433,0.0065461587080951275,5327231061,1.71 %,89789503.0,36.0
193,Syria,SYR,1990,5.48,0.016871053455512954,0.016975385329545782,0.03384643878505874,0.0073655712603227,5327231061,1.71 %,89789503.0,36.0
194,Taiwan,TWN,1990,4.16,0.019529564009650904,0.020043433216496633,0.03957299722614754,0.009187793703622873,5327231061,1.71 %,89789503.0,36.0
195,Tajikistan,TJK,1990,2.46,0.00459013317049737,0.004657973291539944,0.009248106462037315,0.0022432666920508483,5327231061,1.71 %,89789503.0,36.0
196,Tanzania,TZA,1990,3.72,0.023942644600825208,0.02708812483401309,0.0510307694348383,0.015977099364641204,5327231061,1.71 %,89789503.0,36.0
197,Thailand,THA,1990,3.35,0.06879590838156813,0.0642708746963435,0.13306678307791164,0.028637353674567788,5327231061,1.71 %,89789503.0,36.0
198,Timor,TLS,1990,3.68,0.0007732159451756132,0.0007951222598564886,0.0015683382050321018,0.0003456955365578426,5327231061,1.71 %,89789503.0,36.0
199,Togo,TGO,1990,3.55,0.003227605448893819,0.003589632171203471,0.006817237620097291,0.0019570391974030425,5327231061,1.71 %,89789503.0,36.0
200,Tokelau,TKL,1990,4.12,1.5955756194296598e-06,1.7269759645591616e-06,3.3225515839888216e-06,8.071735486526516e-07,5327231061,1.71 %,89789503.0,36.0
201,Tonga,TON,1990,4.1,9.316284469681651e-05,9.554682238702317e-05,0.00018870966708383968,3.902590250346192e-05,5327231061,1.71 %,89789503.0,36.0
202,Trinidad and Tobago,TTO,1990,3.92,0.001577648858058421,0.0015335358850506596,0.003111184743109081,0.0008337351898466865,5327231061,1.71 %,89789503.0,36.0
203,Tunisia,TUN,1990,5.15,0.011394043041302954,0.01218283931311535,0.023576882354418304,0.0068178946218229374,5327231061,1.71 %,89789503.0,36.0
204,Turkey,TUR,1990,4.26,0.07348194503253216,0.07958746206897445,0.15306940710150663,0.040450958017869236,5327231061,1.71 %,89789503.0,36.0
205,Turkmenistan,TKM,1990,2.38,0.003186646084169166,0.0032842765406003852,0.006470922624769551,0.001741936832426049,5327231061,1.71 %,89789503.0,36.0
206,Tuvalu,TUV,1990,4.15,9.179252681189457e-06,1.0793599778494758e-05,1.9972852459684213e-05,4.993213114921053e-06,5327231061,1.71 %,89789503.0,36.0
207,Uganda,UGA,1990,3.9,0.018428935947368323,0.01997649412639209,0.03840543007376041,0.0141962868015347,5327231061,1.71 %,89789503.0,36.0
208,Ukraine,UKR,1990,3.32,0.05247752477766986,0.07107803203282156,0.12355555681049142,0.04865184127218018,5327231061,1.71 %,89789503.0,36.0
209,United Arab Emirates,ARE,1990,4.31,0.0026826319032081493,0.0014626360131143558,0.004145267916322506,0.0012867472654195804,5327231061,1.71 %,89789503.0,36.0
210,United Kingdom,GBR,1990,4.54,0.07228081447770339,0.08376445378290678,0.1560452682606102,0.05532881840959067,5327231061,1.71 %,89789503.0,36.0
211,United States,USA,1990,5.62,0.33292218409371527,0.38519157072469995,0.7181137548184152,0.19438959717388538,5327231061,1.71 %,89789503.0,36.0
212,United States Virgin Islands,VIR,1990,4.48,0.00013128771626224754,0.00014119905658058709,0.00027248677284283466,6.335373783029532e-05,5327231061,1.71 %,89789503.0,36.0
213,Uruguay,URY,1990,5.38,0.003312677786626233,0.004328608940733911,0.007641286727360145,0.0015672119163595633,5327231061,1.71 %,89789503.0,36.0
214,Uzbekistan,UZB,1990,2.1,0.018584345012700773,0.018685147848892976,0.03726949286159375,0.01006207528568095,5327231061,1.71 %,89789503.0,36.0
215,Vanuatu,VUT,1990,3.97,0.00015368208936788973,0.00014600455491675172,0.00029968664428464144,6.635717429039821e-05,5327231061,1.71 %,89789503.0,36.0
216,Venezuela,VEN,1990,3.87,0.02178559530665719,0.021422085637595362,0.04320768094425255,0.009175160499012566,5327231061,1.71 %,89789503.0,36.0
217,Vietnam,VNM,1990,2.3,0.05205882696365364,0.0710267483552653,0.12308557531891895,0.02697908131903348,5327231061,1.71 %,89789503.0,36.0
218,Wales,,1990,4.62,0.003483911207807849,0.004266419034531906,0.007750330242339756,0.002748012960649014,5327231061,1.71 %,89789503.0,36.0
219,Western Pacific Region (WHO),,1990,3.58,1.64612612060305,1.6205647363790967,3.266690856982147,0.8123941969935138,5327231061,1.71 %,89789503.0,36.0
220,World,OWID_WRL,1990,3.92,5.965254338721089,6.326754558619285,12.292008897340374,3.2061265795356495,5327231061,1.71 %,89789503.0,36.0
221,World Bank High Income,,1990,5.08,1.200419810361967,1.415710059061018,2.616129869422985,0.7140870663278331,5327231061,1.71 %,89789503.0,36.0
222,World Bank Low Income,,1990,3.64,0.32703785138108166,0.35267938981556407,0.6797172411966457,0.20728843696761137,5327231061,1.71 %,89789503.0,36.0
223,World Bank Lower Middle Income,,1990,3.31,2.158346290660359,2.2000242838725255,4.358370574532885,1.094211464314782,5327231061,1.71 %,89789503.0,36.0
224,World Bank Upper Middle Income,,1990,3.97,2.2760622471899947,2.3546719029764267,4.630734150166422,1.1887538812351133,5327231061,1.71 %,89789503.0,36.0
225,Yemen,YEM,1990,4.86,0.01751737421024922,0.018121177567597156,0.03563855177784638,0.008563735921647121,5327231061,1.71 %,89789503.0,36.0
226,Zambia,ZMB,1990,3.78,0.007026595912844337,0.007584108805750936,0.014610704718595274,0.004188780202038246,5327231061,1.71 %,89789503.0,36.0
227,Zimbabwe,ZWE,1990,3.22,0.008672835751060357,0.008512959073993506,0.017185794825053863,0.004296246912876302,5327231061,1.71 %,89789503.0,36.0
228,Afghanistan,AFG,1991,4.82,0.016882898660192134,0.0179260641685044,0.034808962828696534,0.008844927943974176,5414289444,1.63 %,87058383.0,36.0
229,African Region (WHO),,1991,3.54,0.4885005922487213,0.5239750163604294,1.0124756086091509,0.3205562831376401,5414289444,1.63 %,87058383.0,36.0
230,Albania,ALB,1991,3.86,0.0031995888249375976,0.003344464714583515,0.006544053539521113,0.0013158698059438287,5414289444,1.63 %,87058383.0,36.0
231,Algeria,DZA,1991,4.85,0.030994870469285535,0.03291490080891213,0.06390977127819766,0.016302582437260627,5414289444,1.63 %,87058383.0,36.0
232,American Samoa,ASM,1991,4.13,4.5379915968895886e-05,4.421632837994983e-05,8.959624434884571e-05,2.0113442608924547e-05,5414289444,1.63 %,87058383.0,36.0
233,Andorra,AND,1991,5.85,7.936406142382808e-05,8.431392608791603e-05,0.00016367798751174413,4.521368917047502e-05,5414289444,1.63 %,87058383.0,36.0
234,Angola,AGO,1991,3.98,0.010940770827397235,0.011234456640918364,0.0221752274683156,0.008550669571480709,5414289444,1.63 %,87058383.0,36.0
235,Antigua and Barbuda,ATG,1991,4.44,7.27519287755315e-05,7.914242569260027e-05,0.00015189435446813176,3.2229529249378636e-05,5414289444,1.63 %,87058383.0,36.0
236,Argentina,ARG,1991,5.36,0.03648589571045474,0.043337007085947725,0.07982290279640247,0.015684015581048052,5414289444,1.63 %,87058383.0,36.0
237,Armenia,ARM,1991,3.28,0.0031251561585335886,0.0035461347603565614,0.0066712909188901505,0.001685650553853175,5414289444,1.63 %,87058383.0,36.0
238,Australia,AUS,1991,6.16,0.02729632420442131,0.028644220373527558,0.05594054457794888,0.014972878867759326,5414289444,1.63 %,87058383.0,36.0
239,Austria,AUT,1991,6.28,0.009586391813152573,0.012541165503304776,0.02212755731645735,0.005967615941886095,5414289444,1.63 %,87058383.0,36.0
240,Azerbaijan,AZE,1991,2.66,0.006282523376672287,0.006928443776047226,0.013210967152719515,0.003337316962251418,5414289444,1.63 %,87058383.0,36.0
241,Bahamas,BHS,1991,4.44,0.0003230525479088147,0.00033165940213816174,0.0006547119500469765,0.00013702629083159893,5414289444,1.63 %,87058383.0,36.0
242,Bahrain,BHR,1991,5.12,0.0007861788779536109,0.0006196196259359052,0.001405798503889516,0.0004661738213491787,5414289444,1.63 %,87058383.0,36.0
243,Bangladesh,BGD,1991,3.09,0.12386798063469028,0.11287835759820157,0.23674633823289187,0.07146088217148518,5414289444,1.63 %,87058383.0,36.0
244,Barbados,BRB,1991,4.45,0.0003114536113078922,0.00034015543850189476,0.000651609049809787,0.00015226374735351144,5414289444,1.63 %,87058383.0,36.0
245,Belarus,BLR,1991,3.76,0.010747264364391081,0.013739365205610903,0.024486629570001986,0.008488279113140077,5414289444,1.63 %,87058383.0,36.0
246,Belgium,BEL,1991,5.49,0.012052661882034396,0.01390259992166019,0.025955261803694587,0.006972235302608989,5414289444,1.63 %,87058383.0,36.0
247,Belize,BLZ,1991,4.19,0.00023921883257189231,0.0002116067143897599,0.0004508255469616522,8.664110126580813e-05,5414289444,1.63 %,87058383.0,36.0
248,Benin,BEN,1991,3.18,0.004169946995541527,0.004649954580448174,0.0088199015759897,0.0026229480612156206,5414289444,1.63 %,87058383.0,36.0
249,Bermuda,BMU,1991,4.46,7.611340403248674e-05,8.564374047528294e-05,0.00016175714450776969,4.382846585030115e-05,5414289444,1.63 %,87058383.0,36.0
250,Bhutan,BTN,1991,3.23,0.0006554322661734669,0.0005761051440381767,0.0012315374102116437,0.0003319733860907344,5414289444,1.63 %,87058383.0,36.0
251,Bolivia,BOL,1991,5.81,0.007689854861036129,0.008603289588003046,0.016293144449039176,0.0034174567487345433,5414289444,1.63 %,87058383.0,36.0
252,Bosnia and Herzegovina,BIH,1991,3.74,0.004737205179974859,0.005524233661564843,0.010261438841539704,0.0028565521219297415,5414289444,1.63 %,87058383.0,36.0
253,Botswana,BWA,1991,3.59,0.0011393369460208711,0.0013002075476037293,0.0024395444936246005,0.0007598596348703075,5414289444,1.63 %,87058383.0,36.0
254,Brazil,BRA,1991,6.17,0.18143270879036516,0.22215201319406966,0.4035847219844348,0.09980622676145202,5414289444,1.63 %,87058383.0,36.0
255,Brunei,BRN,1991,3.03,0.00025923992695947194,0.00020730328727508644,0.00046654321423455835,7.035087502056346e-05,5414289444,1.63 %,87058383.0,36.0
256,Bulgaria,BGR,1991,3.63,0.008221041830212135,0.010462093056877954,0.01868313488709009,0.005598296935083473,5414289444,1.63 %,87058383.0,36.0
257,Burkina Faso,BFA,1991,3.08,0.008469070683100334,0.009170787877811875,0.01763985856091221,0.005232597978557572,5414289444,1.63 %,87058383.0,36.0
258,Burundi,BDI,1991,3.6,0.005261909304012451,0.005931212273031925,0.011193121577044376,0.003823401060122563,5414289444,1.63 %,87058383.0,36.0
259,Cambodia,KHM,1991,4.49,0.010268642002804607,0.013031996299753051,0.023300638302557658,0.004648550887483732,5414289444,1.63 %,87058383.0,36.0
260,Cameroon,CMR,1991,3.2,0.009083315642553963,0.009976803153710377,0.01906011879626434,0.006142486533824843,5414289444,1.63 %,87058383.0,36.0
261,Canada,CAN,1991,4.89,0.03388976557271769,0.03765347274256289,0.07154323831528059,0.018532071666614063,5414289444,1.63 %,87058383.0,36.0
262,Cape Verde,CPV,1991,3.14,0.00031056706838298096,0.0003518651929684312,0.0006624322613514122,0.00022695498877728636,5414289444,1.63 %,87058383.0,36.0
263,Central African Republic,CAF,1991,4.22,0.0030244042490462763,0.0032925650141876674,0.006316969263233944,0.0023417107879317874,5414289444,1.63 %,87058383.0,36.0
264,Chad,TCD,1991,3.24,0.005499909140062591,0.006251420495723317,0.011751329635785906,0.003850773072929198,5414289444,1.63 %,87058383.0,36.0
265,Chile,CHL,1991,5.78,0.014614142967122833,0.02191763133969607,0.0365317743068189,0.010504887222649192,5414289444,1.63 %,87058383.0,36.0
266,China,CHN,1991,3.66,1.2830436887149177,1.2210032670724724,2.50404695578739,0.6546399923129045,5414289444,1.63 %,87058383.0,36.0
267,Colombia,COL,1991,4.74,0.03235475343752235,0.036061758799461774,0.06841651223698413,0.012811357929315757,5414289444,1.63 %,87058383.0,36.0
268,Comoros,COM,1991,3.54,0.0004262055111510954,0.00045309731320673736,0.0008793028243578327,0.0002741449298845427,5414289444,1.63 %,87058383.0,36.0
269,Congo,COG,1991,3.77,0.0024412252312530783,0.0027106788714932988,0.005151904102746377,0.0020444788027110137,5414289444,1.63 %,87058383.0,36.0
270,Cook Islands,COK,1991,4.1,1.8931385375709513e-05,1.837729604763997e-05,3.7308681423349485e-05,9.788911462561993e-06,5414289444,1.63 %,87058383.0,36.0
271,Costa Rica,CRI,1991,4.19,0.003196929196162864,0.0034310504069165167,0.006627979603079381,0.0015127192745626695,5414289444,1.63 %,87058383.0,36.0
272,Cote d'Ivoire,CIV,1991,3.21,0.01096470748636984,0.010528158974428114,0.021492866460797955,0.0062224231542210105,5414289444,1.63 %,87058383.0,36.0
273,Croatia,HRV,1991,3.76,0.004761086430014657,0.006242130264656018,0.011003216694670673,0.003622672966207235,5414289444,1.63 %,87058383.0,36.0
274,Cuba,CUB,1991,4.4,0.015034087268866743,0.016717133602877993,0.031751220871744736,0.010333636680987164,5414289444,1.63 %,87058383.0,36.0
275,Cyprus,CYP,1991,6.81,0.0009787249194577784,0.0011774952310805939,0.0021562201505383725,0.00047021867344408636,5414289444,1.63 %,87058383.0,36.0
276,Czechia,CZE,1991,3.41,0.009594370699476775,0.012522178708996261,0.022116549408473036,0.007108116475495911,5414289444,1.63 %,87058383.0,36.0
277,Democratic Republic of Congo,COD,1991,3.84,0.0392942051215539,0.04239054863502787,0.08168475375658177,0.029163235847130306,5414289444,1.63 %,87058383.0,36.0
278,Denmark,DNK,1991,5.3,0.005766370697931235,0.008039041955585557,0.013805412653516792,0.004852086367327945,5414289444,1.63 %,87058383.0,36.0
279,Djibouti,DJI,1991,3.29,0.00045239546672451594,0.0003974482750242859,0.0008498437417488019,0.0002670710561295215,5414289444,1.63 %,87058383.0,36.0
280,Dominica,DMA,1991,4.4,9.177566237258593e-05,8.989175865714947e-05,0.0001816674210297354,3.812134577118482e-05,5414289444,1.63 %,87058383.0,36.0
281,Dominican Republic,DOM,1991,4.61,0.009061059721209836,0.009517056768566805,0.01857811648977664,0.004242440349297292,5414289444,1.63 %,87058383.0,36.0
282,East Asia & Pacific (WB),,1991,3.55,1.9633517029238454,1.951216795715881,3.9145684986397264,0.9541418044661153,5414289444,1.63 %,87058383.0,36.0
283,Eastern Mediterranean Region (WHO),,1991,4.75,0.4836844478091408,0.47277555558775186,0.9564600033968926,0.2372370766811188,5414289444,1.63 %,87058383.0,36.0
284,Ecuador,ECU,1991,5.26,0.011800311132387255,0.012838342079592743,0.024638653211979996,0.00521917054717402,5414289444,1.63 %,87058383.0,36.0
285,Egypt,EGY,1991,4.54,0.07243933004627892,0.07257251465110258,0.1450118446973815,0.03356815365706185,5414289444,1.63 %,87058383.0,36.0
286,El Salvador,SLV,1991,4.33,0.00543042633832267,0.006439459944025852,0.011869886282348521,0.003032992633631354,5414289444,1.63 %,87058383.0,36.0
287,England,,1991,4.55,0.059585658161942924,0.06873712679184943,0.12832278495379235,0.04500943337450431,5414289444,1.63 %,87058383.0,36.0
288,Equatorial Guinea,GNQ,1991,3.88,0.00042720287194162053,0.0005054587547093096,0.0009326616266509301,0.00035227152514234885,5414289444,1.63 %,87058383.0,36.0
289,Eritrea,ERI,1991,3.75,0.002902172143274134,0.0030396786448567267,0.005941850788130861,0.0018247269751986315,5414289444,1.63 %,87058383.0,36.0
290,Estonia,EST,1991,3.65,0.0015917878216781941,0.002189705615598042,0.0037814934372762355,0.0015227482914007286,5414289444,1.63 %,87058383.0,36.0
291,Eswatini,SWZ,1991,3.55,0.0006721842335254362,0.0007670258568466735,0.0014392100903721098,0.00042956698640805066,5414289444,1.63 %,87058383.0,36.0
292,Ethiopia,ETH,1991,3.65,0.05368517937697459,0.055841381057868685,0.10952656043484328,0.03305157617650262,5414289444,1.63 %,87058383.0,36.0
293,Europe & Central Asia (WB),,1991,4.55,0.929389766107968,1.1681746359181162,2.097564402026084,0.6299231016878011,5414289444,1.63 %,87058383.0,36.0
294,European Region (WHO),,1991,4.54,0.9377571244600791,1.1776095581786188,2.115366682638698,0.6351870241830389,5414289444,1.63 %,87058383.0,36.0
295,Fiji,FJI,1991,4.07,0.0007476512000085085,0.000754392620166688,0.0015020438201751964,0.0003490208677510075,5414289444,1.63 %,87058383.0,36.0
296,Finland,FIN,1991,4.53,0.006649478269008479,0.0073665806773960864,0.014016058946404565,0.0050148962815590465,5414289444,1.63 %,87058383.0,36.0
297,France,FRA,1991,6.75,0.07274557521790295,0.10135261619751705,0.17409819141542002,0.05199162381537428,5414289444,1.63 %,87058383.0,36.0
298,G20,,1991,3.91,4.22499881777654,4.476704404279721,8.70170322205626,2.2754837412050257,5414289444,1.63 %,87058383.0,36.0
299,Gabon,GAB,1991,3.96,0.001023162883568956,0.0010761522929766737,0.0020993151765456297,0.0008441366216696855,5414289444,1.63 %,87058383.0,36.0
300,Gambia,GMB,1991,3.31,0.0008861550623816262,0.0010922578227792286,0.001978412885160855,0.0007062791968459823,5414289444,1.63 %,87058383.0,36.0
301,Georgia,GEO,1991,2.67,0.004904300051676365,0.005964716207735864,0.01086901625941223,0.0035764803858905035,5414289444,1.63 %,87058383.0,36.0
302,Germany,DEU,1991,6.46,0.08754805314763664,0.12426834711350906,0.2118164002611457,0.055288399908455285,5414289444,1.63 %,87058383.0,36.0
303,Ghana,GHA,1991,2.98,0.01351324135082572,0.014287451899293029,0.02780069325011875,0.008838906839942486,5414289444,1.63 %,87058383.0,36.0
304,Greece,GRC,1991,5.97,0.01398558403336074,0.01791274755498646,0.0318983315883472,0.010993390843919574,5414289444,1.63 %,87058383.0,36.0
305,Greenland,GRL,1991,5.13,9.037196940814308e-05,8.867276213539647e-05,0.00017904473154353956,7.325060917079408e-05,5414289444,1.63 %,87058383.0,36.0
306,Grenada,GRD,1991,4.39,0.0001068468920960776,0.000103910218657309,0.0002107571107533866,4.410551051433592e-05,5414289444,1.63 %,87058383.0,36.0
307,Guam,GUM,1991,4.1,0.0001457439629265598,0.00012897352593032148,0.0002747174888568813,7.78864898823093e-05,5414289444,1.63 %,87058383.0,36.0
