CCN;CODCNH;Nombre Centro;Dirección;Teléfono;Cód. Municipio;Municipio;Cód. Provincia;Provincia;Cód. CCAA;CCAA;Código Postal;CAMAS;Cód. Clase de Centro;Clase de Centro;Cód. Dep. Funcional;Dependencia Funcional;Forma parte Complejo;CODIDCOM;Nombre del Complejo;ALTA;Email
0118000556;180016;HOSPITAL UNIVERSITARIO VIRGEN DE LAS NIEVES;AVENIDA DE LAS FUERZAS ARMADAS 2;958020000;180877;Granada;18;GRANADA;01;ANDALUCÍA;18014;468;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;180114;Hospital Universitario Virgen De La Nieves;N;JLUIS.MARTINEZ.SSPA@JUNTADEANDALUCIA.ES
0118001566;180122;HOSPITAL DE ALTA RESOLUCION DE  GUADIX;AVENIDA MARIANA PINEDA S/N;958699136;180896;Guadix;18;GRANADA;01;ANDALUCÍA;18500;50;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SUGERENCIAS@EPHPO.ES
0118004203;180133;HOSPITAL DE ALTA RESOLUCIÃN DE LOJA;AVENIDA TIERNO GALVÃN S/N;958338150;181226;Loja;18;GRANADA;01;ANDALUCÍA;18300;22;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0118000562;180107;HOSPITAL SANTA ANA;AVENIDA ENRIQUE MARTIN CUEVAS S/N;958038200;181400;Motril;18;GRANADA;01;ANDALUCÍA;18600;184;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;FRANCISCO.PEREZ.SAEZ.SSPA@JUNTADEANDALUC
0819000025;190030;CLINICA LA ANTIGUA;CALLE CONSTITUCION 18;949223600;191305;Guadalajara;19;GUADALAJARA;08;CASTILLA-LA MANCHA;19003;57;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0819000010;190077;INSTITUTO DE ENFERMEDADES NEUROLOGICAS DE CASTILLA-LA MANCHA;PASEO DE LA ESTACION 2;949211500;191305;Guadalajara;19;GUADALAJARA;08;CASTILLA-LA MANCHA;19004;147;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0819000009;190019;HOSPITAL UNIVERSITARIO DE GUADALAJARA;AVENIDA DONANTES DE SANGRE S/N;949209200;191305;Guadalajara;19;GUADALAJARA;08;CASTILLA-LA MANCHA;19002;432;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;HOSPITAL.GUADALAJARA@SESCAM.JCCM.ES
1620000014;200198;HOSPITAL AITA MENNI;CALLE GESALIBAR 15;943794411;200551;Arrasate/Mondragón;20;GUIPÚZCOA;16;PAÍS VASCO;20509;437;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;HOSPITAL@AITA-MENNI.ORG
1620000015;200202;HOSPITAL PSIQUIATRICO SAN JUAN DE DIOS;CALLE GESALIBAR ( AU/BA ) 14;"943793078;943793900";200551;Arrasate/Mondragón;20;GUIPÚZCOA;16;PAÍS VASCO;20509;276;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;MONDRAGON.HOSPITAL@HSJD.ES
1620000007;200185;ORGANIZACION SANITARIA INTEGRADA DEBAGOIENA;AVENIDA NAFARROA, AVENIDA/ETORBIDEA 16;943035300;200551;Arrasate/Mondragón;20;GUIPÚZCOA;16;PAÍS VASCO;20500;95;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;DIRECCION.HALTODEBA@OSAKIDETZA.EUS
1620000013;200271;HOSPITAL SAN JUAN DE DIOS;CAMINO CAMINO SAN JUAN DE DIOS 12;943460033;200697;Donostia/San Sebastián;20;GUIPÚZCOA;16;PAÍS VASCO;20009;81;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;SS.HOSPITAL@HSJD.ES
1620000001;200049;MUTUALIA CLINICA PAKEA;CALLE PASEO DE ARRIOLA 26;"902540250;943212600";200697;Donostia/San Sebastián;20;GUIPÚZCOA;16;PAÍS VASCO;20018;19;C12;Hospitales especializados;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;CLINICA@PAKEA.ES
1620000012;200071;HOSPITAL RICARDO BERMINGHAM;CAMINO LOS PINOS, CAMINO/BIDEA 35;943317102;200697;Donostia/San Sebastián;20;GUIPÚZCOA;16;PAÍS VASCO;20018;123;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;ELENA.FERNANDEZ@MATIAFUNDAZIOA.NET
1620000002;200104;POLICLINICA GIPUZKOA;PASEO PASEO DE MIRAMON 174;"943002800;943309550";200697;Donostia/San Sebastián;20;GUIPÚZCOA;16;PAÍS VASCO;20009;149;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
1620000011;200132;FUNDACION ONKOLOGIKOA FUNDAZIOA;CALLE PASEO DOCTOR BEGUIRISTAIN 121;943328000;200697;Donostia/San Sebastián;20;GUIPÚZCOA;16;PAÍS VASCO;20014;26;C12;Hospitales especializados;20;PRIVADOS;N;;;N;KVICARIO@ONKOLOGIKOA.ORG
1620000010;200261;HOSPITAL UNIVERSITARIO DONOSTIA;CALLE DOCTOR JOSE BEGIRISTAIN 109;943007060;200697;Donostia/San Sebastián;20;GUIPÚZCOA;16;PAÍS VASCO;20014;1034;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;OSID.GERENTZIA@OSAKIDETZA.EUS
1620003048;200270;EIBAR OSPITALEA;CALLE 6-8 S/N;943032802;200300;Eibar;20;GUIPÚZCOA;16;PAÍS VASCO;20600;40;C13;Hospitales de media y larga estancia;4;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;N;;;N;SECRETARIADIRECCION.OSIBARRENA@OSAKIDETZA.EUS
1620000005;200163;HOSPITAL BIDASOA (OSI BIDASOA);CALLE FINCA ZUBIETA, BARRIO MENDELU S/N;"943007702;943007703";200369;Hondarribia;20;GUIPÚZCOA;16;PAÍS VASCO;20280;96;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;OSINTEGRADABIDASOA@OSAKIDETZA.NET
1620000006;200258;HOSPITAL DE MENDARO (OSI BAJO DEBA);CALLE MENDAROZABAL S/N;943032800;209014;Mendaro;20;GUIPÚZCOA;16;PAÍS VASCO;20850;111;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SECRETARIADIRECCION.OSIDEBABARRENA@OSAKIDETZA.EUS
1620000008;200219;CLINICA SANTA MARIA DE LA ASUNCION (INVIZA, S. A.);CALLE CARRETERA IZASKUN 9;943697000;200718;Tolosa;20;GUIPÚZCOA;16;PAÍS VASCO;20400;120;C11;Hospitales Generales;20;PRIVADOS;N;;;N;INFO@CLINICADELAASUNCION.COM
1620000016;200230;SANATORIO USURBIL, S. L.;BARRIO SAN ESTEBAN AUZOA 48;"0;943361124";200739;Usurbil;20;GUIPÚZCOA;16;PAÍS VASCO;20170;80;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;
1620000009;200245;HOSPITAL DE ZUMARRAGA (OSI GOIERRI - ALTO UROLA);GRUPO ARGIXAO S/N;"943035000;943035027";200809;Zumarraga;20;GUIPÚZCOA;16;PAÍS VASCO;20700;118;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0121000151;210084;CLINICA LOS NARANJOS;PASEO DE LOS NARANJOS 1;959243900;210412;Huelva;21;HUELVA;01;ANDALUCÍA;21004;34;C11;Hospitales Generales;20;PRIVADOS;N;;;N;LUISA.SILVAN@GRUPOHLA.COM
0121001251;210137;HOSPITAL QUIRONSALUD HUELVA;CALLE PUNTA UMBRÃA 8;959242100;210412;Huelva;21;HUELVA;01;ANDALUCÍA;21002;56;C11;Hospitales Generales;20;PRIVADOS;N;;;N;CORREO@HOSPITALCOSTADELALUZ.COM
0121000146;210025;HOSPITAL INFANTA ELENA;CALLE DR. PEDRO NARANJO RODRÃ­GUEZ S/N;959015132;210412;Huelva;21;HUELVA;01;ANDALUCÍA;21007;304;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;DIRECCION.HIE.SSPA@JUNTADEANDALUCIA.ES
0121000147;210123;HOSPITAL UNIVERSITARIO JUAN RAMON JIMENEZ;RONDA EXTERIOR NORTE S/N;959016000;210412;Huelva;21;HUELVA;01;ANDALUCÍA;21005;587;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;210101;Hospital Universitario Juan Ramon Jimenez;N;DIRMED.HJRJ.SSPA@JUNTADEANDALUCIA.ES
0121000149;210031;HOSPITAL VAZQUEZ  DIAZ;CARRETERA SEVILLA-HUELVA S/N;959014603;210412;Huelva;21;HUELVA;01;ANDALUCÍA;21005;91;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;210101;Hospital Universitario Juan Ramon Jimenez;N;
0121001889;210148;HOSPITAL VIRGEN DE LA BELLA;AVENIDA LAS ROSAS, S/N S/N;959180550;210448;Lepe;21;HUELVA;01;ANDALUCÍA;21440;61;C11;Hospitales Generales;20;PRIVADOS;N;;;N;MMORALES@JMPASCUAL.COM
0121000150;210097;HOSPITAL DE RIOTINTO;AVENIDA LA ESQUILA 5;959025295;210499;Minas de Riotinto;21;HUELVA;01;ANDALUCÍA;21660;118;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SECDIRECCION.DSA.SSPA@JUNTADEANDALUCIA.E
0222000003;220054;HOSPITAL DE BARBASTRO;CARRETERA NACIONAL 240 S/N;974249000;220481;Barbastro;22;HUESCA;02;ARAGÓN;22300;170;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SECTORBARBASTRO@SALUD.ARAGON.ES
0222000030;220105;CENTRO SANITARIO BAJO CINCA-BAIX CINCA;CALLE HERMANA ANDRESA 2;974474545;221127;Fraga;22;HUESCA;02;ARAGÓN;22520;20;C190;Otros Centros con Internamiento;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0222000006;220041;HOSPITAL VIAMED SANTIAGO;CALLE SARIÑENA 12;974220600;221259;Huesca;22;HUESCA;02;ARAGÓN;22004;28;C11;Hospitales Generales;20;PRIVADOS;N;;;N;BNASARRE@VIAMEDSANTIAGO.COM
0222000004;220020;CENTRO DE REHABILITACION PSICOSOCIAL SANTO CRISTO DE LOS MILAGROS;CARRETERA ARGUIS KM 2,5;974220772;221259;Huesca;22;HUESCA;02;ARAGÓN;22006;110;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0222000002;220015;HOSPITAL UNIVERSITARIO SAN JORGE;AVENIDA MARTINEZ DE VELASCO 36;974247000;221259;Huesca;22;HUESCA;02;ARAGÓN;22004;297;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SECTORHUESCA@SALUD.ARAGON.ES
0222000001;220036;HOSPITAL SAGRADO CORAZON DE JESUS;PASEO LUCAS MALLADA 22;974292000;221259;Huesca;22;HUESCA;02;ARAGÓN;22006;70;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;HSCJHUESCA@SALUD.ARAGON.ES
0222000005;220089;HOSPITAL DE JACA SALUD;CARRETERA RAPITAN S/N;974355331;221301;Jaca;22;HUESCA;02;ARAGÓN;22700;50;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0123002675;230184;HOSPITAL DE ALTA RESOLUCION DE ALCALA LA REAL;AVENIDA DE IBEROAMÃ?RICA S/N;953599008;230026;Alcalá la Real;23;JAÉN;01;ANDALUCÍA;23680;28;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA@EPHAG.ES
0123000736;230173;HOSPITAL DE ALTA RESOLUCION DE ALCAUDETE;CAMINO VIEJO DE LA FUENSANTA 2;953368211;230032;Alcaudete;23;JAÉN;01;ANDALUCÍA;23660;16;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA@EPHAG.ES
0123000216;230145;HOSPITAL ALTO GUADALQUIVIR;AVENIDA BLAS INFANTE S/N;953021575;230050;Andújar;23;JAÉN;01;ANDALUCÍA;23740;67;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA@EPHAG.ES
0123003109;230206;CENTRO HOSPITALARIO DE ALTA RESOLUCION DE CAZORLA;CARRETERA A-319 CAZORLA-PEAL DEL BECERRO S/N;953028611;230281;Cazorla;23;JAÉN;01;ANDALUCÍA;23470;26;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;S;CESAREOJ.GRANADOS.SSPA@JUNTADEANDALUCIA.ES
0123000215;230063;CLINICA CRISTO REY;PASEO LA ESTACION 40;953250440;230503;Jaén;23;JAÉN;01;ANDALUCÍA;23008;39;C11;Hospitales Generales;20;PRIVADOS;N;;;N;ILLANAV@CLINICACRISTOREY.ES
0123003108;230195;HOSPITAL PUERTA DE ANDALUCIA;CARRETERA CARRETERA BAILEN-MOTRIL S/N;953008000;230503;Jaén;23;JAÉN;01;ANDALUCÍA;23009;79;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;230119;Hospital Universitario De Jaen;N;MCARMEN.MERINO.SSPA@JUNTADEANDALUCIA.ES
0123000211;230026;HOSPITAL DOCTOR  SAGAZ;CARRETERA DEL NEVERAL S/N;953008001;230503;Jaén;23;JAÉN;01;ANDALUCÍA;23004;54;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;230119;Hospital Universitario De Jaen;N;
0123000212;230151;HOSPITAL MATERNO-INFANTIL DEL H.U. DE JAEN;AVENIDA DEL EJERCITO ESPAÃ?OL 10;953008000;230503;Jaén;23;JAÉN;01;ANDALUCÍA;23007;122;C12;Hospitales especializados;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;230119;Hospital Universitario De Jaen;N;
0123000210;230047;HOSPITAL NEUROTRAUMATOLOGICO DEL H.U. DE JAEN;CARRETERA BAILEN MOTRIL S/N;953008000;230503;Jaén;23;JAÉN;01;ANDALUCÍA;23007;186;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;230119;Hospital Universitario De Jaen;N;
0123000208;230011;HOSPITAL UNIVERSITARIO DE JAEN;AVENIDA EJERCITO ESPAÃOL 10;953008010;230503;Jaén;23;JAÉN;01;ANDALUCÍA;23007;805;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;230119;Hospital Universitario De Jaen;N;
0123000213;230079;HOSPITAL  SAN AGUSTIN;AVENIDA SAN CRISTOBAL S/N;953024200;230559;Linares;23;JAÉN;01;ANDALUCÍA;23700;204;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0123000703;230162;HOSPITAL DE ALTA RESOLUCION SIERRA DE SEGURA;CARRETERA PUENTE GENAVE - LA PUERTA DE SEGURA, KM. 0,300 S/N;953499012;230716;Puente de Génave;23;JAÉN;01;ANDALUCÍA;23350;24;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA@EPHAG.ES
0123000214;230098;HOSPITAL SAN JUAN DE LA CRUZ;CARRETERA DE LINARES S/N;953028200;230927;Úbeda;23;JAÉN;01;ANDALUCÍA;23400;225;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0724001718;240055;REGLA HM HOSPITALES;CALLE CARDENAL LANDAZURI 2;987236900;240896;León;24;LEÓN;07;CASTILLA Y LEÓN;24003;130;C11;Hospitales Generales;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;JSAZ@HMHOSPITALES.COM
0724001714;240074;HOSPITAL HM SAN FRANCISCO;CALLE MARQUESES DE SAN ISIDRO 11;987202111;240896;León;24;LEÓN;07;CASTILLA Y LEÓN;24004;75;C11;Hospitales Generales;20;PRIVADOS;N;;;N;JSAZ@HOSPITALESMADRID.COM
0724001719;240021;HOSPITAL MONTE SAN ISIDRO (COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON);CARRETERA DE ASTURIAS S/N S/N;987227250;240896;León;24;LEÓN;07;CASTILLA Y LEÓN;24008;130;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;240191;Complejo Asistencial Universitario De León;N;GERENTE.HLEO@SALUDCASTILLAYLEON.ES
0724001712;240016;HOSPITAL DE LEON (COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON);CALLE ALTOS DE NAVA S/N S/N;987237400;240896;León;24;LEÓN;07;CASTILLA Y LEÓN;24080;789;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;240191;Complejo Asistencial Universitario De León;N;GERENTE.HLEO@SALUDCASTILLAYLEON.ES
0724001722;240093;HOSPITAL SANTA ISABEL (COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON);AVENIDA DE MADRID, 118;987203000;240896;León;24;LEÓN;07;CASTILLA Y LEÓN;24080;117;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;240191;Complejo Asistencial Universitario De León;N;GERENTE.HLEO@SALUDCASTILLAYLEON.ES
0724001716;240140;HOSPITAL DE LA REINA;CALLE HOSPITAL 28;987409109;241152;Ponferrada;24;LEÓN;07;CASTILLA Y LEÓN;24401;72;C11;Hospitales Generales;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;INFO@HOSPITALDELAREINA.COM
0724001713;240135;HOSPITAL EL BIERZO;CALLE MEDICOS SIN FRONTERAS 7;987455200;241152;Ponferrada;24;LEÓN;07;CASTILLA Y LEÓN;24404;413;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENTE.HBRZ@SALUDCASTILLAYLEON.ES
0724001717;240188;HOSPITAL SAN JUAN DE DIOS LEON;AVENIDA SAN IGNACIO DE LOYOLA 73;987232500;241422;San Andrés del Rabanedo;24;LEÓN;07;CASTILLA Y LEÓN;24010;297;C11;Hospitales Generales;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;HOSPITALLEON@SJD.ES
0724001721;240220;HOSPITAL VALLE DE LACIANA;AVENIDA DE ASTURIAS S/N S/N;987481057;242029;Villablino;24;LEÓN;07;CASTILLA Y LEÓN;24100;15;C13;Hospitales de media y larga estancia;4;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;N;;;N;ARACELI.FRANCES@UTE-ORTHEM.PROVIRE.ES
0925000587;250210;SANT JOAN DE DEU TERRES DE LLEIDA;CARRETERA N-240 .;973740010;250194;Almacelles;25;LLEIDA;09;CATALUÑA;25100;14;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;ALMACELLES@SJD-LLEIDA.ORG
0925000583;250175;RESIDENCIA TERRAFERMA;CALLE PARTIDA DEL GRAO S/N;973737455;250236;Alpicat;25;LLEIDA;09;CATALUÑA;25110;137;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;
0925000582;250169;HESTIA BALAGUER.;CALLE GREGORI GALLEGO 22-28;973450304;250404;Balaguer;25;LLEIDA;09;CATALUÑA;25600;120;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;HOSPITALJAUMEURGELL@JAUMEURGELL.ORG
0925001345;250243;AVANTMEDIC;CALLE ALFRED PEREÑA 10;973728292;251207;Lleida;25;LLEIDA;09;CATALUÑA;25008;19;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;S;
0925000909;250232;HOSPITAL SANT JOAN DE DEU LLEIDA;AVENIDA CANADENCA S/N;973740010;251207;Lleida;25;LLEIDA;09;CATALUÑA;25001;130;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;ALMACELLES@SJD-LLEIDA.ORG
0925000586;250209;HOSPITAL JAUME NADAL MEROLES;CALLE ACADEMIA 41;973289333;251207;Lleida;25;LLEIDA;09;CATALUÑA;25002;126;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;DIRECCION.JNADAL@SARQUAVITAE.ES
0925000571;250077;CLINICA PSIQUIATRICA BELLAVISTA;AVENIDA ROVIRA ROURE 116;973231698;251207;Lleida;25;LLEIDA;09;CATALUÑA;25198;75;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;CLINICABELLAVISTA@CLINICABELLAVISTA.COM
0925000574;250045;VITHAS HOSPITAL MONTSERRAT;CALLE BISBE TORRES 13;973266300;251207;Lleida;25;LLEIDA;09;CATALUÑA;25002;47;C11;Hospitales Generales;20;PRIVADOS;N;;;N;EGEAN@VITHAS.ES
0925000575;250058;CLINICA PERPETUO SOCORRO DE LERIDA, GRUPO HLA, SLU;CALLE BISBE MESSEGUER 3;973266100;251207;Lleida;25;LLEIDA;09;CATALUÑA;25003;58;C11;Hospitales Generales;20;PRIVADOS;N;;;N;IPAULES@ASISA.ES
0925000576;250024;HOSPITAL SANTA MARIA;AVENIDA ALCALDE ROVIRA ROURE 44;973727222;251207;Lleida;25;LLEIDA;09;CATALUÑA;25198;229;C11;Hospitales Generales;8;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;N;;;N;GERENCIA@GSS.CAT
0925000572;250019;HOSPITAL UNIVERSITARI ARNAU DE VILANOVA DE LLEIDA.;AVENIDA ALCALDE  ROVIRA  ROURE 80;973248100;251207;Lleida;25;LLEIDA;09;CATALUÑA;25198;463;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;ARNAU@ARNAU.SCS.ES
0925000584;250181;CASTELL D'OLIANA RESIDENCIAL,S.L;CARRETERA DE LLEIDA A PUIGCERDA .;973463030;251497;Oliana;25;LLEIDA;09;CATALUÑA;25790;20;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;CCOELLO@CASERESIDENCIAL.ES
0925000578;250117;FUNDACIO SANT HOSPITAL.;PASEO JOAN BRUDIEU 8;973350050;252038;Seu d'Urgell, La;25;LLEIDA;09;CATALUÑA;25700;88;C11;Hospitales Generales;20;PRIVADOS;N;;;N;HOSPITAL@FSH.CAT
0925000581;250138;CENTRE SANITARI DEL SOLSONES, FPC;PLAZA ANTONI GUITART, 1;973481172;252075;Solsona;25;LLEIDA;09;CATALUÑA;25280;32;C13;Hospitales de media y larga estancia;8;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;N;;;N;INFO@CSSOLSONES.COM
0925000579;250143;HOSPITAL COMARCAL DEL PALLARS;CALLE PAU CASALS 5;973652255;252347;Tremp;25;LLEIDA;09;CATALUÑA;25620;63;C11;Hospitales Generales;8;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;N;;;N;HCP@HOSPITALPALLARS.COM
0925000580;250156;ESPITAU VAL D'ARAN;CALLE ESPITAU, 8;973640004;252430;Vielha e Mijaran;25;LLEIDA;09;CATALUÑA;25530;31;C11;Hospitales Generales;20;PRIVADOS;N;;;N;XAVIG@ARANSALUT.COM
1726000699;260110;CENTRO ASISTENCIAL ALBELDA DE IREGUA;CARRETERA DE SORIA KM. 8;941279220;260051;Albelda de Iregua;26;LA RIOJA;17;LA RIOJA;26120;140;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1726000825;260132;CENTRO SOCIOSANITARIO DE CONVALECENCIA NUESTRA SEÑORA VIRGEN DEL CARMEN;POLIGONO 38 PARCELA 10 HOYA VEDADA;941010000;260368;Calahorra;26;LA RIOJA;17;LA RIOJA;26500;75;C13;Hospitales de media y larga estancia;4;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;N;;;N;RDC@VIAMEDVIRGENDELCARMEN.COM
1726000542;260099;FUNDACION HOSPITAL CALAHORRA;CARRETERA CARRETERA DE LOGROÑO S/N;941151000;260368;Calahorra;26;LA RIOJA;17;LA RIOJA;26500;80;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA.FHC@RIOJASALUD.ES
1726000383;260121;CENTRO SOCIOSANITARIO DE CONVALENCENCIA LOS JAZMINES;CALLE SEVERO OCHOA 5;941303650;260717;Haro;26;LA RIOJA;17;LA RIOJA;26200;26;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;
1726000080;260109;CLINICA LOS MANZANOS;CALLE HNOS. MARISTAS S/N;941499490;260841;Lardero;26;LA RIOJA;17;LA RIOJA;26140;52;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;JL@VIAMEDLOSMANZANOS.COM
1726000846;260051;POLICLINICO RIOJANO NUESTRA SEÑORA DE VALVANERA;CALLE RAMON Y CAJAL S/N;941211900;260892;Logroño;26;LA RIOJA;17;LA RIOJA;26006;87;C13;Hospitales de media y larga estancia;20;PRIVADOS;N;;;N;
1726000576;260027;HOSPITAL SAN PEDRO;CALLE PIQUERAS 98;941298000;260892;Logroño;26;LA RIOJA;17;LA RIOJA;26006;522;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;260012;Complejo Hospitalario San Pedro Hospital De La Rioja;N;
